field_id,region,crop_type,soil_organic_carbon,soil_ph,nitrogen_kgha,phosphorus_kgha,potassium_kgha,clay_content_pct,sulphur_ppm,calcium_meq,magnesium_meq,zinc_ppm,iron_ppm,copper_ppm,manganese_ppm,boron_ppm,electrical_conductivity_dsm,cumulative_rainfall_mm,growing_degree_days,avg_temperature_c,heat_stress_days,peak_ndvi,bio_applied,bio_product_type,bio_dosage_l_ha,observed_yield_q_acre,counterfactual_yield_q_acre,bio_attributed_lift_q,crop_msp_rs_q,gross_revenue_gain_rs,net_profit_rs
IND_FIELD_1006,Andhra Pradesh & Telangana,Tur / Pigeon Pea (Arhar),12.37,7.95,75.9,28.2,141.2,30.2,9.7,12.5,10.7,1.01,5.03,0.59,4.52,0.56,0.35,1374.0,3166.2,31.4,4,0.92,1,Syngenta Quantis,2.86,18.68,16.57,2.12,7550.0,15975.0,14006.0
IND_FIELD_1007,Andhra Pradesh & Telangana,Cotton,12.94,7.83,121.6,34.9,110.5,25.0,17.7,26.0,13.8,0.8,8.56,0.62,3.15,0.76,0.7,1264.3,2958.9,29.5,3,0.92,0,None,0.0,22.8,22.05,0.75,7121.0,5336.0,5336.0
IND_FIELD_1008,Uttar Pradesh & Bihar,Mustard / Rapeseed,14.47,6.24,236.6,12.0,94.0,34.0,21.7,11.1,13.6,1.25,5.28,0.9,5.89,0.73,0.62,1146.6,3197.9,23.9,5,0.92,0,None,0.0,31.7,31.0,0.69,5650.0,3915.0,3915.0
IND_FIELD_1009,Punjab & Haryana (Indo-Gangetic),Cotton,6.16,8.1,173.3,22.4,153.3,24.0,19.5,10.7,5.2,1.32,5.52,0.34,3.56,0.34,0.57,1337.1,2623.7,26.0,7,0.92,0,None,0.0,19.25,19.37,-0.13,7121.0,-892.0,-892.0
IND_FIELD_1010,Maharashtra & Vidarbha (Deccan),Tur / Pigeon Pea (Arhar),3.94,6.7,134.9,21.0,117.8,33.3,21.6,12.3,5.4,0.33,5.46,0.57,3.47,0.35,0.28,779.5,2086.4,24.9,6,0.869,0,None,0.0,13.68,14.56,-0.88,7550.0,-6678.0,-6678.0
IND_FIELD_1011,Punjab & Haryana (Indo-Gangetic),Maize,8.02,6.61,90.0,22.8,121.8,22.7,15.7,31.2,9.4,0.36,8.66,0.44,6.84,0.78,0.3,1305.8,2505.2,27.1,5,0.92,1,Syngenta CropBio+ (Biostimulant),2.76,54.47,47.5,6.98,2225.0,15525.0,13732.0
IND_FIELD_1012,Karnataka & Tamil Nadu,Groundnut (Peanut),4.93,5.95,237.5,46.7,262.6,38.1,19.5,30.7,10.2,1.35,7.26,0.57,2.89,0.75,0.18,759.0,2795.6,28.7,6,0.773,1,Syngenta CropBio+ (Biostimulant),2.95,26.57,23.02,3.55,6783.0,24091.0,22060.0
IND_FIELD_1013,Karnataka & Tamil Nadu,Soybean,3.75,6.97,207.8,24.0,83.8,40.6,8.5,14.3,11.3,0.6,9.65,0.36,2.35,0.51,0.32,1146.2,2884.1,28.6,6,0.92,1,Syngenta Quantis,1.35,22.8,19.82,2.98,4892.0,14562.0,12873.0
IND_FIELD_1014,Punjab & Haryana (Indo-Gangetic),Onion,7.46,6.06,110.7,20.2,213.9,21.3,12.3,13.6,5.4,1.26,5.44,0.23,3.48,0.3,0.39,1149.6,1800.7,31.8,4,0.92,1,Syngenta CropBio+ (Biostimulant),2.6,222.68,196.9,25.78,2800.0,72174.0,70367.0
IND_FIELD_1015,Uttar Pradesh & Bihar,Maize,12.12,6.4,72.6,33.7,171.1,32.0,13.0,15.3,13.6,0.73,8.25,0.6,5.34,0.26,0.73,467.4,2507.0,24.5,7,0.795,0,None,0.0,50.25,49.71,0.54,2225.0,1198.0,1198.0
IND_FIELD_1016,Karnataka & Tamil Nadu,Rice (Paddy),9.73,6.56,70.2,49.2,201.6,20.1,15.2,21.3,10.2,0.43,8.7,0.44,2.68,0.45,0.41,793.0,2129.3,34.3,4,0.88,0,None,0.0,40.03,39.76,0.27,2300.0,619.0,619.0
IND_FIELD_1017,Punjab & Haryana (Indo-Gangetic),Mustard / Rapeseed,6.94,7.74,81.7,22.4,215.1,35.9,22.7,22.5,12.4,0.39,4.31,0.33,4.59,0.26,0.68,468.5,3024.9,26.5,4,0.748,1,Syngenta Isabion,2.19,26.81,22.31,4.5,5650.0,25437.0,23717.0
IND_FIELD_1018,Andhra Pradesh & Telangana,Cotton,10.7,7.9,164.5,15.4,155.2,25.9,21.7,14.9,9.2,0.47,6.12,0.43,5.45,0.41,0.46,1397.2,2014.1,25.9,5,0.92,1,Syngenta Quantis,2.99,24.4,21.25,3.15,7121.0,22447.0,20656.0
IND_FIELD_1019,Karnataka & Tamil Nadu,Gram / Chickpea (Chana),6.05,6.53,227.2,27.3,150.8,33.8,8.4,26.6,7.8,0.57,6.72,0.23,6.67,0.54,0.7,566.1,2733.0,30.9,5,0.717,1,Syngenta Isabion,1.58,20.82,17.76,3.06,5440.0,16653.0,14807.0
IND_FIELD_1020,Punjab & Haryana (Indo-Gangetic),Soybean,3.66,7.86,149.4,44.1,256.0,33.5,9.1,16.8,13.8,0.84,5.8,0.87,3.26,0.33,0.83,965.7,2172.5,32.5,5,0.858,1,Syngenta Isabion,1.43,21.76,19.38,2.38,4892.0,11636.0,9888.0
IND_FIELD_1021,Andhra Pradesh & Telangana,Maize,11.91,7.86,211.7,35.7,289.1,45.7,12.4,30.3,9.6,1.07,5.55,0.61,6.5,0.32,0.32,1201.0,2299.2,26.9,6,0.92,0,None,0.0,56.38,56.69,-0.31,2225.0,-683.0,-683.0
IND_FIELD_1022,Maharashtra & Vidarbha (Deccan),Wheat,10.36,7.64,140.3,47.1,126.2,34.5,11.2,24.4,12.6,1.39,8.21,0.77,3.29,0.88,0.75,641.2,3116.8,31.7,3,0.854,0,None,0.0,37.42,38.23,-0.81,2275.0,-1838.0,-1838.0
IND_FIELD_1023,Karnataka & Tamil Nadu,Soybean,11.89,6.15,187.5,53.3,103.4,35.5,17.1,19.6,13.5,0.79,4.78,0.5,5.72,0.66,0.59,910.8,2136.6,33.5,8,0.92,1,Syngenta Isabion,2.37,27.74,24.28,3.46,4892.0,16908.0,14868.0
IND_FIELD_1024,Karnataka & Tamil Nadu,Cotton,3.93,7.46,191.7,46.1,295.5,30.0,22.2,27.4,10.6,0.87,8.38,0.83,4.37,0.9,0.72,1027.1,1933.0,32.0,7,0.92,1,Syngenta CropBio+ (Biostimulant),1.83,23.82,20.1,3.72,7121.0,26513.0,24672.0
IND_FIELD_1025,Karnataka & Tamil Nadu,Soybean,12.71,8.07,91.3,38.0,164.0,46.5,23.3,28.0,9.3,0.87,10.03,0.54,2.63,0.49,0.61,602.2,1897.0,22.4,1,0.875,1,Syngenta Quantis,2.96,25.13,23.61,1.52,4892.0,7430.0,5543.0
IND_FIELD_1026,Maharashtra & Vidarbha (Deccan),Wheat,10.31,7.44,125.0,33.2,212.3,41.3,17.8,16.4,3.5,0.89,7.33,0.6,5.93,0.72,0.45,1189.6,2506.5,32.8,5,0.92,0,None,0.0,38.39,38.82,-0.44,2275.0,-995.0,-995.0
IND_FIELD_1027,Karnataka & Tamil Nadu,Rice (Paddy),9.7,6.6,174.7,13.7,166.3,26.6,21.1,17.5,3.9,0.87,7.66,0.54,3.2,0.39,0.31,734.4,2698.4,32.1,5,0.842,0,None,0.0,41.5,41.66,-0.16,2300.0,-359.0,-359.0
IND_FIELD_1028,Uttar Pradesh & Bihar,Wheat,10.37,7.0,72.7,54.3,110.2,43.3,15.5,30.6,5.6,0.31,3.7,0.71,2.97,0.68,0.2,650.5,2258.2,30.7,8,0.811,0,None,0.0,36.24,36.11,0.13,2275.0,291.0,291.0
IND_FIELD_1029,Maharashtra & Vidarbha (Deccan),Cotton,13.01,7.35,125.1,28.5,221.4,31.0,9.7,13.6,5.5,0.3,9.51,0.6,3.97,0.34,0.52,980.4,2766.4,31.9,3,0.92,1,Syngenta Isabion,2.57,25.35,22.38,2.97,7121.0,21171.0,19098.0
IND_FIELD_1030,Uttar Pradesh & Bihar,Cotton,9.96,7.03,156.3,18.5,206.0,42.9,15.4,10.9,6.2,0.41,5.28,0.39,5.59,0.25,0.84,839.8,1885.4,34.7,10,0.909,1,Syngenta Quantis,1.66,25.05,22.53,2.52,7121.0,17968.0,16108.0
IND_FIELD_1031,Punjab & Haryana (Indo-Gangetic),Maize,9.89,6.09,239.3,40.7,128.7,42.7,16.0,20.0,6.7,0.41,7.69,0.3,3.29,0.9,0.67,1324.3,3000.3,27.6,7,0.92,0,None,0.0,55.27,54.32,0.95,2225.0,2108.0,2108.0
IND_FIELD_1032,Andhra Pradesh & Telangana,Soybean,14.4,6.55,145.4,24.2,188.4,23.7,19.4,27.6,7.3,1.08,10.35,0.62,3.01,0.64,0.38,1286.1,2943.2,22.9,7,0.92,1,Syngenta CropBio+ (Biostimulant),2.2,28.14,25.66,2.48,4892.0,12137.0,10145.0
IND_FIELD_1033,Punjab & Haryana (Indo-Gangetic),Gram / Chickpea (Chana),11.82,7.73,206.9,37.2,271.3,39.0,10.0,27.0,7.9,0.53,7.55,0.54,2.05,0.9,0.73,909.2,3179.7,28.0,4,0.92,1,Syngenta CropBio+ (Biostimulant),2.92,24.16,22.38,1.77,5440.0,9639.0,7679.0
IND_FIELD_1034,Punjab & Haryana (Indo-Gangetic),Mustard / Rapeseed,8.37,7.87,137.8,37.2,221.7,26.7,12.6,30.2,4.5,1.28,8.49,0.27,4.59,0.48,0.69,791.3,3111.1,22.6,5,0.843,0,None,0.0,25.03,25.58,-0.55,5650.0,-3107.0,-3107.0
IND_FIELD_1035,Punjab & Haryana (Indo-Gangetic),Sugarcane,11.28,6.13,203.4,31.2,103.3,26.9,12.6,21.7,3.9,1.32,6.45,0.48,4.36,0.48,0.35,759.2,2298.7,25.8,4,0.862,0,None,0.0,606.68,606.26,0.42,340.0,142.0,142.0
IND_FIELD_1036,Andhra Pradesh & Telangana,Wheat,7.78,8.09,167.2,48.0,211.5,26.9,23.3,12.2,10.6,1.37,3.64,0.56,3.29,0.53,0.16,704.2,2359.0,29.6,8,0.812,0,None,0.0,36.33,36.79,-0.47,2275.0,-1068.0,-1068.0
IND_FIELD_1037,Maharashtra & Vidarbha (Deccan),Gram / Chickpea (Chana),6.02,6.59,219.6,23.4,248.7,39.8,14.0,23.0,9.1,1.33,9.02,0.78,2.3,0.74,0.23,967.3,2844.4,26.0,5,0.865,0,None,0.0,19.14,19.68,-0.53,5440.0,-2899.0,-2899.0
IND_FIELD_1038,Uttar Pradesh & Bihar,Cotton,10.07,7.39,134.0,31.3,270.2,24.9,19.6,27.1,8.2,0.6,3.46,0.25,4.36,0.65,0.76,1214.7,1987.7,30.9,4,0.92,1,Syngenta Isabion,2.3,24.72,21.82,2.9,7121.0,20676.0,19064.0
IND_FIELD_1039,Punjab & Haryana (Indo-Gangetic),Soybean,13.71,7.6,168.8,35.1,231.0,18.0,19.5,12.1,10.2,0.86,8.31,0.44,6.34,0.9,0.74,745.2,2239.6,32.7,4,0.865,0,None,0.0,25.98,25.96,0.01,4892.0,71.0,71.0
IND_FIELD_1040,Maharashtra & Vidarbha (Deccan),Cotton,13.72,7.75,173.4,40.5,116.6,39.5,10.8,13.8,12.2,0.49,3.37,0.78,5.93,0.27,0.36,630.6,1966.0,27.5,2,0.881,0,None,0.0,22.25,22.86,-0.61,7121.0,-4313.0,-4313.0
IND_FIELD_1041,Andhra Pradesh & Telangana,Groundnut (Peanut),7.26,8.07,135.1,45.7,250.4,23.1,16.3,10.3,8.0,1.19,9.49,0.65,6.73,0.75,0.35,901.7,2436.8,33.7,4,0.905,0,None,0.0,23.77,24.18,-0.4,6783.0,-2739.0,-2739.0
IND_FIELD_1042,Uttar Pradesh & Bihar,Soybean,9.3,6.55,86.0,29.0,242.6,21.1,22.1,23.1,10.2,1.28,4.35,0.4,2.05,0.48,0.71,515.6,2572.8,23.0,4,0.763,0,None,0.0,22.09,21.64,0.46,4892.0,2232.0,2232.0
IND_FIELD_1043,Maharashtra & Vidarbha (Deccan),Wheat,5.83,7.86,76.8,39.8,85.9,25.1,14.6,29.5,13.5,1.24,6.95,0.79,7.32,0.38,0.81,1116.2,2095.6,32.9,6,0.92,1,Syngenta Quantis,2.69,37.42,31.81,5.62,2275.0,12775.0,10721.0
IND_FIELD_1044,Andhra Pradesh & Telangana,Tomato,14.45,6.12,63.0,18.5,178.8,29.4,23.0,24.8,12.3,0.78,7.56,0.55,3.88,0.61,0.7,942.4,1837.3,32.8,3,0.92,0,None,0.0,284.88,284.57,0.31,2400.0,740.0,740.0
IND_FIELD_1045,Karnataka & Tamil Nadu,Mustard / Rapeseed,14.29,7.49,217.2,52.1,159.9,32.3,9.9,31.6,8.0,1.13,6.54,0.55,7.45,0.6,0.57,921.6,2807.1,26.2,7,0.92,1,Syngenta CropBio+ (Biostimulant),1.54,34.65,31.3,3.35,5650.0,18902.0,17069.0
IND_FIELD_1046,Andhra Pradesh & Telangana,Wheat,10.64,7.58,102.6,28.5,240.7,19.3,7.3,11.4,10.3,0.41,5.69,0.88,3.39,0.35,0.32,735.4,1828.0,25.9,7,0.864,0,None,0.0,36.9,36.57,0.33,2275.0,751.0,751.0
IND_FIELD_1047,Punjab & Haryana (Indo-Gangetic),Soybean,12.35,7.43,98.1,43.4,131.9,47.1,22.0,29.9,5.4,0.34,6.62,0.86,4.59,0.39,0.52,1309.4,3162.8,26.0,6,0.92,1,Syngenta CropBio+ (Biostimulant),2.21,26.4,23.51,2.89,4892.0,14150.0,12359.0
IND_FIELD_1048,Punjab & Haryana (Indo-Gangetic),Mustard / Rapeseed,11.37,6.41,192.5,12.9,221.8,39.5,21.3,27.9,9.4,1.13,5.47,0.45,3.95,0.54,0.31,536.0,2110.3,32.5,7,0.811,1,Syngenta Isabion,1.78,32.63,28.61,4.02,5650.0,22712.0,20900.0
IND_FIELD_1049,Karnataka & Tamil Nadu,Wheat,10.02,7.9,117.6,20.8,299.2,27.7,23.9,16.9,13.8,0.77,6.4,0.3,3.96,0.54,0.72,1276.3,2729.5,32.8,7,0.92,0,None,0.0,37.54,38.54,-1.0,2275.0,-2266.0,-2266.0
IND_FIELD_1050,Punjab & Haryana (Indo-Gangetic),Soybean,4.09,6.21,151.1,32.9,271.5,27.6,18.2,31.4,8.9,1.4,5.82,0.43,6.63,0.47,0.42,807.9,2408.7,26.3,7,0.78,1,Syngenta CropBio+ (Biostimulant),2.9,22.97,20.22,2.75,4892.0,13463.0,11430.0
IND_FIELD_1051,Karnataka & Tamil Nadu,Soybean,8.5,5.93,89.3,49.8,301.1,31.5,22.9,16.3,13.2,0.41,7.33,0.22,6.11,0.35,0.73,1286.6,1883.5,29.7,7,0.92,0,None,0.0,21.88,21.5,0.38,4892.0,1857.0,1857.0
IND_FIELD_1052,Andhra Pradesh & Telangana,Gram / Chickpea (Chana),10.92,7.52,232.8,34.7,314.8,36.8,20.9,29.6,7.8,1.24,4.94,0.21,7.46,0.25,0.42,1142.3,2461.1,23.8,2,0.92,0,None,0.0,22.74,22.43,0.31,5440.0,1674.0,1674.0
IND_FIELD_1053,Karnataka & Tamil Nadu,Sugarcane,10.95,6.94,213.3,52.0,82.6,22.4,21.2,29.4,14.0,0.83,10.42,0.48,5.37,0.93,0.73,549.0,2523.5,28.1,6,0.761,0,None,0.0,607.68,606.67,1.01,340.0,343.0,343.0
IND_FIELD_1054,Uttar Pradesh & Bihar,Mustard / Rapeseed,7.6,7.84,215.5,32.8,229.5,23.7,16.2,26.7,9.6,1.21,6.86,0.86,4.55,0.91,0.38,1240.0,2996.6,35.0,5,0.92,0,None,0.0,27.12,27.08,0.04,5650.0,240.0,240.0
IND_FIELD_1055,Karnataka & Tamil Nadu,Gram / Chickpea (Chana),13.86,6.72,133.2,33.1,179.1,43.8,12.9,22.4,3.9,1.2,4.62,0.81,2.5,0.59,0.46,1098.1,2825.3,24.1,5,0.92,0,None,0.0,21.75,21.37,0.37,5440.0,2027.0,2027.0
IND_FIELD_1056,Maharashtra & Vidarbha (Deccan),Wheat,5.34,6.2,197.2,17.1,286.4,25.7,22.8,12.6,9.7,1.31,6.68,0.56,7.48,0.95,0.58,480.7,1911.0,34.3,3,0.63,0,None,0.0,33.91,34.34,-0.43,2275.0,-983.0,-983.0
IND_FIELD_1057,Uttar Pradesh & Bihar,Wheat,9.0,7.81,85.9,46.5,140.4,29.4,13.8,21.7,6.4,0.63,9.52,0.6,5.03,0.72,0.2,577.0,2092.8,32.7,7,0.775,0,None,0.0,33.36,34.39,-1.03,2275.0,-2338.0,-2338.0
IND_FIELD_1058,Maharashtra & Vidarbha (Deccan),Rice (Paddy),11.1,7.12,61.6,22.6,315.4,44.1,15.7,17.8,3.8,1.34,3.36,0.2,5.85,0.3,0.81,1053.8,2236.6,34.6,5,0.92,1,Syngenta Isabion,2.4,46.27,41.18,5.09,2300.0,11712.0,9893.0
IND_FIELD_1059,Maharashtra & Vidarbha (Deccan),Rice (Paddy),11.17,6.25,63.6,50.7,227.3,37.9,14.0,27.4,12.1,0.47,8.16,0.35,4.24,0.33,0.55,1079.5,1963.0,24.3,5,0.92,0,None,0.0,41.17,40.95,0.22,2300.0,507.0,507.0
IND_FIELD_1060,Andhra Pradesh & Telangana,Rice (Paddy),10.64,7.53,165.6,51.2,270.4,28.3,16.2,26.7,6.4,0.39,7.2,0.22,5.01,0.89,0.51,1159.3,2439.7,24.8,6,0.92,0,None,0.0,43.78,44.28,-0.5,2300.0,-1144.0,-1144.0
IND_FIELD_1061,Karnataka & Tamil Nadu,Groundnut (Peanut),6.53,7.03,142.0,52.6,100.5,38.5,14.5,30.0,11.9,0.77,4.44,0.73,7.18,0.69,0.74,1134.2,3178.0,22.2,3,0.92,1,Syngenta Isabion,1.49,25.65,23.35,2.3,6783.0,15577.0,13727.0
IND_FIELD_1062,Karnataka & Tamil Nadu,Sugarcane,5.22,7.25,153.2,34.4,124.0,18.6,6.9,10.3,6.5,1.21,9.17,0.3,2.92,0.84,0.76,1076.5,2520.5,31.4,5,0.891,0,None,0.0,512.49,512.62,-0.13,340.0,-44.0,-44.0
IND_FIELD_1063,Uttar Pradesh & Bihar,Gram / Chickpea (Chana),10.5,6.91,61.3,41.1,262.0,40.1,21.9,27.8,5.5,0.82,5.89,0.81,3.61,0.88,0.52,1177.9,2838.6,30.4,5,0.92,0,None,0.0,20.08,20.19,-0.11,5440.0,-605.0,-605.0
IND_FIELD_1064,Maharashtra & Vidarbha (Deccan),Rice (Paddy),10.09,7.79,136.1,45.5,85.3,32.6,14.0,30.6,13.7,1.21,5.34,0.65,2.84,0.56,0.8,996.3,2756.1,24.3,5,0.92,0,None,0.0,41.52,41.27,0.25,2300.0,584.0,584.0
IND_FIELD_1065,Maharashtra & Vidarbha (Deccan),Sugarcane,5.47,7.79,189.3,17.6,276.1,42.4,16.6,27.4,7.3,1.1,9.25,0.36,6.36,0.28,0.2,697.8,2989.9,32.3,4,0.801,1,Syngenta Isabion,2.21,591.29,525.47,65.82,340.0,22380.0,20293.0
IND_FIELD_1066,Uttar Pradesh & Bihar,Sugarcane,11.26,7.5,139.7,37.8,83.3,46.6,8.5,12.9,9.8,0.53,7.86,0.31,2.34,0.38,0.23,1316.8,2102.0,25.9,7,0.92,0,None,0.0,576.97,576.7,0.27,340.0,91.0,91.0
IND_FIELD_1067,Punjab & Haryana (Indo-Gangetic),Wheat,8.51,6.05,191.8,13.5,237.7,45.8,6.1,11.8,9.9,1.34,9.76,0.64,2.45,0.3,0.57,467.3,2855.4,23.8,6,0.747,1,Syngenta Isabion,1.88,41.73,35.7,6.04,2275.0,13732.0,11832.0
IND_FIELD_1068,Punjab & Haryana (Indo-Gangetic),Maize,10.85,7.81,101.9,33.4,167.6,45.3,10.4,10.5,9.4,0.37,7.8,0.83,3.64,0.38,0.4,798.2,3033.9,27.5,10,0.881,0,None,0.0,50.02,49.28,0.73,2225.0,1634.0,1634.0
IND_FIELD_1069,Maharashtra & Vidarbha (Deccan),Cotton,12.71,7.41,206.4,18.7,226.8,33.4,18.7,23.8,13.1,1.29,8.61,0.7,4.83,0.54,0.47,1142.4,2040.1,23.2,7,0.92,0,None,0.0,23.73,24.1,-0.37,7121.0,-2618.0,-2618.0
IND_FIELD_1070,Maharashtra & Vidarbha (Deccan),Wheat,5.37,7.47,165.9,19.9,247.0,28.8,7.8,23.9,10.6,0.63,9.31,0.44,4.23,0.33,0.38,855.8,2285.5,25.4,5,0.876,0,None,0.0,34.06,34.75,-0.69,2275.0,-1573.0,-1573.0
IND_FIELD_1071,Maharashtra & Vidarbha (Deccan),Soybean,3.71,6.67,97.9,27.7,162.2,32.0,22.4,31.7,7.7,0.85,3.6,0.61,2.25,0.37,0.43,473.6,3158.1,26.8,3,0.669,1,Syngenta CropBio+ (Biostimulant),1.73,20.0,17.84,2.16,4892.0,10548.0,8471.0
IND_FIELD_1072,Punjab & Haryana (Indo-Gangetic),Rice (Paddy),12.07,7.91,102.6,30.6,105.9,38.7,9.9,18.8,12.6,0.76,8.87,0.42,7.27,0.56,0.73,512.7,2893.1,33.1,3,0.813,1,Syngenta Isabion,2.44,45.62,40.11,5.51,2300.0,12665.0,10664.0
IND_FIELD_1073,Punjab & Haryana (Indo-Gangetic),Wheat,10.21,7.54,173.0,38.8,96.7,44.5,9.7,17.3,5.4,0.49,7.68,0.9,7.24,0.49,0.57,1066.2,2195.6,32.3,5,0.92,0,None,0.0,38.36,38.38,-0.03,2275.0,-57.0,-57.0
IND_FIELD_1074,Punjab & Haryana (Indo-Gangetic),Sugarcane,11.2,6.07,209.4,15.2,221.3,24.2,9.3,23.7,9.2,0.69,3.71,0.72,3.54,0.58,0.85,1366.6,2589.5,27.8,2,0.92,0,None,0.0,615.58,614.42,1.17,340.0,397.0,397.0
IND_FIELD_1075,Karnataka & Tamil Nadu,Onion,12.72,6.78,134.8,33.7,205.0,45.5,6.3,28.2,13.5,0.51,6.91,0.63,6.02,0.55,0.7,974.3,2366.1,31.4,4,0.92,1,Syngenta Quantis,2.05,255.59,230.51,25.08,2800.0,70222.0,68442.0
IND_FIELD_1076,Maharashtra & Vidarbha (Deccan),Sugarcane,12.33,7.93,106.5,19.9,258.1,42.5,19.9,30.6,10.1,0.52,3.8,0.5,5.18,0.7,0.34,931.4,2486.0,29.4,7,0.92,0,None,0.0,601.58,602.43,-0.85,340.0,-288.0,-288.0
IND_FIELD_1077,Maharashtra & Vidarbha (Deccan),Maize,14.07,5.91,216.1,36.7,202.3,47.4,21.8,27.7,12.1,0.51,8.57,0.63,3.31,0.91,0.34,752.4,2297.2,26.4,7,0.92,1,Syngenta Quantis,1.81,67.38,59.95,7.43,2225.0,16540.0,14577.0
IND_FIELD_1078,Andhra Pradesh & Telangana,Wheat,9.4,8.11,180.5,39.4,181.4,44.4,17.1,19.4,10.4,0.84,7.19,0.44,3.44,0.33,0.39,693.9,2191.1,31.4,11,0.866,1,Syngenta Quantis,2.02,43.82,37.56,6.26,2275.0,14246.0,12630.0
IND_FIELD_1079,Punjab & Haryana (Indo-Gangetic),Sugarcane,8.87,7.43,140.7,35.9,175.5,26.4,9.4,24.0,12.3,1.18,10.16,0.22,4.7,0.32,0.74,469.9,2744.7,30.9,8,0.747,0,None,0.0,532.98,532.39,0.59,340.0,201.0,201.0
IND_FIELD_1080,Karnataka & Tamil Nadu,Soybean,7.92,7.32,147.8,43.7,86.3,21.2,11.1,28.8,13.4,0.93,4.54,0.48,4.31,0.85,0.17,709.3,2890.0,30.0,5,0.858,0,None,0.0,21.05,21.08,-0.02,4892.0,-112.0,-112.0
IND_FIELD_1081,Uttar Pradesh & Bihar,Cotton,5.19,6.45,96.8,26.4,160.5,21.4,14.6,20.8,6.4,1.28,7.62,0.85,3.6,0.6,0.31,876.7,3023.5,30.0,5,0.82,1,Syngenta CropBio+ (Biostimulant),2.13,20.7,18.21,2.48,7121.0,17668.0,15907.0
IND_FIELD_1082,Punjab & Haryana (Indo-Gangetic),Rice (Paddy),9.8,6.4,172.8,44.9,314.2,26.7,23.2,14.8,5.3,1.0,4.74,0.64,6.44,0.79,0.78,638.1,2017.5,30.9,12,0.855,1,Syngenta Isabion,1.79,49.47,43.79,5.68,2300.0,13069.0,11018.0
IND_FIELD_1083,Maharashtra & Vidarbha (Deccan),Wheat,6.55,8.06,124.6,30.6,289.7,36.4,10.5,13.7,8.6,1.06,7.68,0.26,4.65,0.4,0.6,533.0,2952.0,27.0,4,0.708,1,Syngenta Quantis,2.41,37.74,33.06,4.68,2275.0,10641.0,8699.0
IND_FIELD_1084,Karnataka & Tamil Nadu,Soybean,13.63,6.52,239.2,32.8,159.1,42.1,19.2,10.0,10.9,1.03,8.48,0.82,5.6,0.83,0.31,1131.8,2156.7,33.3,9,0.92,0,None,0.0,26.65,26.51,0.13,4892.0,643.0,643.0
IND_FIELD_1085,Karnataka & Tamil Nadu,Soybean,9.92,7.66,146.4,39.9,221.1,45.0,13.9,25.8,5.9,0.79,8.47,0.39,3.04,0.9,0.3,1299.9,2398.3,24.1,2,0.92,1,Syngenta Quantis,1.48,25.57,22.98,2.59,4892.0,12669.0,10665.0
IND_FIELD_1086,Maharashtra & Vidarbha (Deccan),Cotton,10.02,6.74,147.5,12.8,283.4,36.7,11.4,12.4,3.5,1.06,9.15,0.37,4.93,0.69,0.75,1339.9,3062.0,33.5,6,0.92,0,None,0.0,22.49,22.74,-0.25,7121.0,-1787.0,-1787.0
IND_FIELD_1087,Andhra Pradesh & Telangana,Onion,7.4,6.13,161.9,40.1,185.9,18.2,14.2,15.4,7.1,0.38,9.43,0.41,3.75,0.32,0.78,1037.1,2436.3,26.4,7,0.92,0,None,0.0,206.38,206.71,-0.32,2800.0,-904.0,-904.0
IND_FIELD_1088,Punjab & Haryana (Indo-Gangetic),Rice (Paddy),4.07,5.83,225.0,38.6,84.3,23.6,7.3,16.6,13.7,1.25,3.76,0.6,4.9,0.88,0.33,500.1,2075.9,23.6,4,0.705,1,Syngenta Quantis,2.56,40.62,33.83,6.79,2300.0,15622.0,13631.0
IND_FIELD_1089,Karnataka & Tamil Nadu,Wheat,3.85,7.11,204.1,25.3,97.9,21.0,20.4,22.3,10.8,1.16,5.71,0.58,6.29,0.8,0.44,1153.8,2023.8,29.8,6,0.92,1,Syngenta Quantis,2.61,39.12,35.02,4.1,2275.0,9325.0,7321.0
IND_FIELD_1090,Punjab & Haryana (Indo-Gangetic),Cotton,8.16,8.14,141.2,15.7,202.5,28.9,10.4,18.8,7.7,0.57,8.22,0.54,6.23,0.78,0.73,554.6,2462.2,26.9,6,0.753,0,None,0.0,18.42,18.35,0.06,7121.0,458.0,458.0
IND_FIELD_1091,Karnataka & Tamil Nadu,Sugarcane,4.43,6.69,189.4,15.9,312.7,33.0,19.1,24.8,5.5,1.14,6.84,0.7,3.95,0.28,0.69,1086.3,2867.7,32.6,3,0.916,1,Syngenta Isabion,2.06,608.63,549.08,59.56,340.0,20249.0,18577.0
IND_FIELD_1092,Andhra Pradesh & Telangana,Cotton,10.18,6.66,165.5,51.7,246.4,19.3,7.2,11.2,7.2,0.31,4.59,0.42,5.82,0.81,0.72,1190.4,3196.1,27.6,12,0.92,1,Syngenta CropBio+ (Biostimulant),2.36,26.15,22.87,3.28,7121.0,23335.0,21541.0
IND_FIELD_1093,Andhra Pradesh & Telangana,Cotton,13.19,6.63,148.6,41.6,97.0,28.5,23.2,12.7,5.3,0.54,7.23,0.75,7.18,0.35,0.51,1139.6,2902.4,30.7,4,0.92,0,None,0.0,23.76,23.67,0.09,7121.0,657.0,657.0
